BUS STOP ID,STOP_NAME,DESCRIPTION,LATITUDE,LONGITUDE,# BENCHES,# TRASHCANS,# SHELTERS,SHELTER_TYPE,# BIKERACKS
1,Rosa Parks Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,29.64556734,-82.32269681,34,13,6,Metal,10
2,Hampton Inn Hotel,Westbound SE 2nd AVE @ Nearside SE 1st ST,29.65034625,-82.32380428,0,1,0,,2
3,SW 2nd Avenue @ SW 2nd Street,Westbound SW 2nd AVE @ Nearside SW 2nd ST,29.650368,-82.326465,1,1,0,,0
4,The Continuum,Westbound SW 2nd AVE @ Nearside SW 6th ST,29.65032525,-82.32967432,1,1,1,Metal,2
6,720 SW 2nd Ave,Westbound SW 2nd AVE @ Nearside SW 8th ST,29.65033494,-82.33279035,0,0,0,,0
7,Infinity Hall,Westbound SW 2nd AVE @ Nearside SW 10th ST,29.65031427,-82.33460268,1,1,1,Metal,0
8,Courtyard Apartments,Southbound SW 12th ST @ Farside SW 2nd AVE,29.64957427,-82.33717885,1,1,0,,0
9,Campus USA Credit Union,Southbound SW 12th ST @ Farside SW 4th AVE,29.64803327,-82.33715068,0,0,0,,0
10,Norman Hall,Southbound SW 12th ST @ Farside SW 6th AVE,29.64674428,-82.33717883,1,0,0,,0
12,Norman Field @ SW 8th Avenue,Westbound SW 8th AVE @ Farside SW 12th ST,29.64495627,-82.33809468,0,2,0,,0
13,Beaty Towers,Westbound Museum RD @ Farside SW 13th ST,29.644929,-82.340175,2,3,1,Metal,0
14,Frazier Rogers Hall,Westbound Museum RD @ Farside Newell DR,29.64494092,-82.34499721,0,2,1,Metal,0
15,Center Dr @ Museum Rd,Southbound Center DR @ Farside Museum RD,29.644019,-82.347014,1,3,1,Metal,11
16,Shands Hospital @ Center Drive,Southbound Center DR @ Nearside Mowry RD,29.64020161,-82.34628818,2,3,1,Metal,12
18,Shands Hospital @ Davis Cancer Pavilion,Westbound Archer RD @ Nearside Gale Lemerand DR,29.63702289,-82.34988451,1,0,0,,0
20,Mt Vernon Apartments,Westbound Archer RD @ Nearside SW 23rd DR,29.63388266,-82.35863713,1,1,1,Metal,0
22,Country Village Apartments,Westbound Archer RD @ Farside SW 23rd TER,29.63204594,-82.36253384,1,0,0,,0
23,UF Surge Area Drive,Westbound Archer RD @ Nearside Surge Area DR,29.63054044,-82.36576268,1,1,0,,0
24,Take Five Carwash,Westbound Archer RD @ Farside Surge Area DR,29.62956244,-82.36781834,1,1,0,,0
25,Archer Road @ SW 34th Street,Westbound Archer RD @ Nearside SW 34th ST,29.62775815,-82.37153823,1,1,1,Metal,0
26,Whole Foods @ Butler Town Center,Westbound Archer RD @ Farside SW 34th ST,29.62560361,-82.37439434,1,0,0,,0
27,Chili's Grill and Bar @ Butler Plaza,Westbound Archer RD @ Nearside SW 35th BLVD,29.62378176,-82.37608714,1,1,0,,0
28,Bonefish Grill Seafood Restaurant @ Butler Plaza,Westbound SW 35th BLVD @ Farside Archer RD,29.62480428,-82.37761251,1,1,0,,0
34,Archer Rd @ SW 34th St,Eastbound Archer RD @ Farside SW 34th ST,29.62758089,-82.37119809,1,1,0,,0
35,Silver Creek Apartments,Eastbound Archer RD @ Farside SW 34th ST,29.62907841,-82.3681701,1,1,1,Metal,0
36,Capstone Quarters Apartments,Eastbound Archer RD @ Farside Surge Area DR,29.62974694,-82.36662484,1,1,1,Metal,0
37,Brandywine Apartments,Eastbound Archer RD @ Farside Surge Area DR,29.63036821,-82.36536649,1,2,1,Metal,0
38,University Commons Apartments @ Archer Road,Eastbound Archer RD @ Nearside SW 23rd TER,29.63196028,-82.36199718,1,1,1,Metal,0
39,The Bartram Apartments,Eastbound Archer RD @ Farside SW 23rd DR,29.63369636,-82.3581948,5,1,1,Architectural,4
40,ShandsCair Helicopter Pad,Eastbound Archer RD @ Nearside Gale Lemerand DR,29.63640161,-82.35091151,1,0,0,,0
42,Shands Hospital @ Center Drive,Northbound Center DR @ Farside Mowry RD,29.64084372,-82.34606499,0,2,1,Metal,0
43,Center Dr @ Museum Rd,Northbound Center DR @ Nearside Museum RD,29.64436011,-82.34685268,0,3,1,Metal,0
45,University Police Department,Eastbound Museum RD @ Farside Newell DR,29.6447586,-82.34306806,2,0,1,Metal,0
46,Beaty Towers,Eastbound Museum RD @ Nearside SW 13th ST,29.64470561,-82.34079068,1,2,0,,0
52,SW 2nd Avenue @ SW 10th Street,Eastbound SW 2nd AVE @ Nearside SW 10th ST,29.65015377,-82.33540985,0,0,0,,0
53,Innovation Square,Eastbound SW 2nd AVE @ Nearside SW 7th TER,29.65015621,-82.33274051,4,2,0,,4
55,Second Avenue Center Apartments,Eastbound SW 2nd AVE @ Farside SW 6th ST,29.650171,-82.329834,1,0,1,Building overhang,0
56,SW 2nd Ave @ SW 2nd St,Eastbound SW 2nd AVE @ Nearside SW 2nd ST,29.650203,-82.326684,0,0,0,,0
57,Hippodrome Theater,Eastbound SE 2nd AVE @ Nearside SE 1st ST,29.6502146,-82.32413102,0,0,0,,0
60,SE 4th St @ SE 10th Ave,Eastbound SE 4th ST @ Nearside SE 10th AVE,29.64166565,-82.31995866,1,0,0,,0
61,Dignity Project,Southbound SE 4th ST @ Farside SE 10th AVE,29.63900398,-82.31861654,0,0,0,,0
63,Norwood Neighborhood,Southbound SE 4th ST @ Nearside SE 14th LN,29.63624575,-82.31726257,0,0,0,,0
64,Sugarhill Neighborhood @ SE 4th Street,Southbound SE 4th ST @ Nearside SE 19th PL,29.63400261,-82.31607069,1,1,1,Concrete,0
66,SE 22nd Avenue @ SE 12th Street,Eastbound SE 22nd AVE @ Nearside SE 12th ST,29.63178861,-82.31059986,1,0,0,,0
67,SE 22nd Avenue @ SE 13th Street,Eastbound SE 22nd AVE @ Nearside SE 13th ST,29.63179594,-82.30869253,1,0,0,,0
82,McPherson Recreation Center,Northbound SE 15th ST @ Farside SE 22nd AVE,29.63375196,-82.30579405,0,0,0,,0
84,SE 15th Street @ SE 13th Place,Northbound SE 15th ST @ Farside SE 13th PL,29.63904543,-82.30579603,0,0,0,,0
85,Lincoln Estates Neighborhood,Eastbound SE 12th AVE @ Farside SE 15th ST,29.64024461,-82.30544869,1,1,0,,0
87,SE 12th Ave @ SE 17th Ter,Eastbound SE 12th AVE @ Farside SE 17th TER,29.64022461,-82.30274386,0,0,0,,0
89,SE 12th Ave @ SE 19th Ter,Eastbound SE 12th AVE @ Nearside SE 19th TER,29.64019944,-82.29954819,1,1,0,,0
90,SE 19th Ter @ SE 10th Pl,Northbound SE 19th TER @ Nearside SE 10th PL,29.64174863,-82.29932598,0,0,0,,0
92,Lincoln Estates Neighborhood,Northbound SE 19th TER @ Nearside SE 8th AVE,29.64444194,-82.29935353,1,1,0,,0
96,SE 15th Street @ SE 3rd Avenue,Northbound SE 15th ST @ Nearside SE 3rd Ave,29.64878958,-82.30578802,0,0,0,,0
97,Veteran's Honor Center,Eastbound SE 3rd AVE @ Nearside SE 17th ST,29.64909794,-82.30334586,1,0,0,,0
98,SE Hawthorne Rd @ SE 18th St Eastbound,Eastbound Hawthorne RD @ Farside SE 18th ST,29.6487849,-82.3013771,1,0,0,,0
99,SE Hawthorne Rd @ SE 21st St Eastbound,Eastbound Hawthorne RD @ Nearside SE 21st ST,29.6469971,-82.2977727,0,0,0,,0
100,GTEC,Eastbound Hawthorne RD @ Nearside SE 24th ST,29.64620594,-82.29621203,0,0,0,,0
101,Dollar General @ SE 24th St,Northbound SE 24th ST @ Farside Hawthorne RD,29.64612277,-82.29376756,1,1,1,Metal,0
103,SE 24th Street @ E University Avenue,Northbound SE 24th ST @ Nearside E University AVE,29.65112827,-82.29320086,0,0,0,,0
107,Alachua County Health Department,Southbound Alachua County Health Department @ Far*,29.6490856,-82.2949412,2,1,1,Building,0
108,SE 24th Street at Hawthorne Road,Southbound SE 24th ST @ Nearside Hawthorne RD,29.6461483,-82.29394927,1,1,1,Metal,0
109,Phase III Supply,Westbound Hawthorne RD @ Nearside SE 21st ST,29.64701144,-82.29722836,0,0,0,,0
110,Veteran's Honor Center,Westbound SE 3rd AVE @ Farside SE 17th ST,29.64924863,-82.30417485,1,1,1,Metal,0
111,SE 15th Street @ SE 4th Avenue,Southbound SE 15th ST @ Nearside SE 4th AVE,29.64838294,-82.30594303,1,1,0,,0
113,SE 15th Street @ SE 7th Avenue,Southbound SE 15th ST @ Nearside SE 7th AVE,29.6459966,-82.30596103,0,0,0,,0
115,Williams Elementary School,Westbound SE 7th AVE @ Nearside SE 12th TER,29.64583979,-82.3094919,1,1,0,,0
116,SE 7th Ave @ Waldo Rd,Westbound SE 7th AVE @ Farside SE 11th ST,29.64584161,-82.31100618,1,0,0,,0
118,Shands Cancer Hospital,Eastbound Archer RD @ Farside SW 16th ST,29.63924527,-82.34271735,1,1,1,Metal,0
122,Lincoln Estates Neighborhood,Southbound SE 19th TER @ Farside SE 8th AVE,29.64422756,-82.29941165,0,0,0,,0
124,SE 19th Ter @ SE 10th Pl,Southbound SE 19th TER @ Nearside SE 10th PL,29.64188191,-82.29941977,0,0,0,,0
125,SE 12th Avenue @ SE 17th Drive,Westbound SE 12th AVE @ Farside SE 17th DR,29.6403247,-82.30253665,1,1,0,,0
127,Lincoln Estates Neighborhood,Westbound SE 12th AVE @ Nearside SE 15th ST,29.64032782,-82.30574171,0,0,0,,0
128,SE 15th Street @ SE 14th Avenue,Southbound SE 15th ST @ Nearside SE 14th AVE,29.63845911,-82.30594603,0,0,0,,0
129,McPherson Recreation Center Southbound,Southbound SE 15th ST @ Nearside SE 22nd AVE,29.63373294,-82.30590919,0,0,0,,0
131,SE 22nd Avenue @ SE 13th Street,Westbound SE 22nd AVE @ Nearside SE 13th ST,29.63186409,-82.30857958,0,0,0,,0
132,SE 22nd Avenue @ SE 12th Street,Westbound SE 22nd AVE @ Farside SE 12th ST,29.63185461,-82.31098386,1,0,0,,0
133,Gainesville Housing Authority,Northbound SE 4th ST @ Farside SE 19th PL,29.63397127,-82.31596136,1,1,1,Metal,0
134,Norwood Neighborhood,Northbound SE 4th ST @ Nearside SE 14th LN,29.63637452,-82.31723972,1,1,0,,0
135,Dignity Project,Northbound SE 4th ST @ Nearside SE 11th PL,29.63923444,-82.31862919,0,0,0,,0
136,SE 4th St @ SE 10th Ave,Northbound SE 4th ST @ Nearside SE 10th AVE,29.64164844,-82.31984319,0,0,0,,0
139,City Hall,Westbound E University AVE @ Nearside NE 1st ST,29.65205359,-82.32359835,2,1,0,,0
140,Alachua County Office of the State Attorney,Westbound W University AVE @ Nearside NW 2nd ST,29.65205724,-82.32640771,0,0,0,,0
142,The Seagle Building,Westbound W University AVE @ Farside W 3rd ST,29.652085,-82.328769,1,1,0,,0
143,Santa Fe College Downtown,Westbound W University AVE @ Nearside NW 6th ST,29.65207542,-82.33003258,1,1,0,,0
144,W University Ave @ NW 8th St,Westbound W University AVE @ Nearside NW 8th ST,29.65214981,-82.33235928,1,1,0,,0
145,W University Ave @ NW 10th St,Westbound W University AVE @ Nearside NW 10th ST,29.65214813,-82.33489666,1,1,0,,0
146,Holiday Inn @ W University Avenue,Westbound W University AVE @ Nearside NW 13th ST,29.65218055,-82.33894584,1,1,1,Metal,0
147,Target Copy,Westbound W University AVE @ Farside NW 14th ST,29.6521964,-82.34083739,1,2,1,Metal,4
148,W University Ave @ NW 16th St,Westbound W University AVE @ Nearside NW 16th ST,29.652184,-82.343096,1,2,0,,0
149,W University Ave @ NW 17th St,Westbound W University AVE @ Nearside NW 17th ST,29.652181,-82.344545,1,0,0,,0
150,University Lutheran Church,Westbound W University AVE @ Nearside NW 19th ST,29.6521822,-82.34769327,1,2,1,Metal,0
152,Hillel at the University of Florida,Westbound W University AVE @ Farside NW 20th DR,29.6521776,-82.35020785,1,1,1,Architectural,14
153,West University Avenue @ NW 22nd Street,Westbound W University AVE @ Nearside NW 22nd ST,29.65213044,-82.35529018,1,1,1,Metal,0
154,West University Avenue @ NW 23rd Drive,Westbound W University AVE @ Nearside NW 23rd DR,29.6522859,-82.3588583,0,0,0,,0
156,W University Ave @ NW 28th St,Westbound W University AVE @ Nearside NW 28th ST,29.6520951,-82.36439568,1,1,0,,0
157,Westgate Shopping Center,Westbound W University AVE @ Nearside NW 32nd ST,29.65229344,-82.36962801,1,1,0,,0
158,Westgate Plaza,Westbound W University AVE @ Farside SW 34th ST,29.65216527,-82.37294867,1,1,1,Concrete,0
159,West University Ave @ NW 36th St,Westbound W University AVE @ Nearside NW 36th ST,29.65198238,-82.37631845,0,0,0,,0
161,Plaza Royale,Westbound Newberry RD @ Farside NW 36th DR,29.65270535,-82.38150522,0,0,0,,0
162,Tire Kingdom @ Newberry Road,Westbound Newberry RD @ Farside NW 39th RD,29.65380844,-82.384512,0,0,0,,0
163,Allstate Insurance @ Newberry Road,Westbound Newberry RD @ Nearside NW 39th ST,29.65459544,-82.3866665,1,0,0,,0
164,Millennium Center,Westbound Newberry RD @ Nearside NW 43rd ST,29.6556116,-82.38940844,1,1,1,Architectural,0
165,Orthopedic Institute,Westbound Newberry RD @ Farside NW 43rd ST,29.6564576,-82.39186017,1,0,1,Concrete,0
166,Gainesville Health and Fitness,Westbound Newberry RD @ Nearside NW 48th BLVD,29.657615,-82.394869,1,1,1,Concrete,0
167,Newberry Rd @ NW 51st St,Westbound Newberry RD @ Farside NW 51st ST,29.65833394,-82.39689833,1,0,1,Concrete,0
168,Newberry Rd @ NW 8th Ave,Westbound Newberry RD @ Nearside N 8th AVE,29.6590861,-82.39916283,0,0,0,,0
171,Oaks Mall @ NW 62nd ST,Southbound NW 62nd ST @ Nearside NW 4th PL,29.65687,-82.408976,2,1,0,,0
172,UF Health Eye Center at The Oaks,Southbound NW 62nd ST @ Farside NW 1st PL,29.65438919,-82.40897317,1,0,1,Metal,0
174,Terwilliger Elementary School,Northbound NW 62nd ST @ Nearside NW 4th PL,29.65587844,-82.40876583,1,1,1,Metal,0
175,Oaks Mall @ SW 62nd Street Northbound,Northbound NW 62nd ST @ Nearside Newberry RD,29.657894,-82.408798,3,2,1,Metal,0
176,McDonalds @ Newberry Road,Eastbound Newberry RD @ Farside NW 62nd ST,29.65947,-82.407881,1,1,1,Metal,0
177,Durant Estates,Eastbound Newberry RD @ Farside NW 57th ST,29.6594336,-82.40317083,1,1,0,,0
179,Newberry Rd @ NW 53rd Ter,Eastbound Newberry RD @ Nearside NW 53rd TER,29.6590056,-82.39996017,1,1,0,,0
181,Millpond Neighborhood,Eastbound Newberry RD @ Farside NW 50th BLVD,29.6577331,-82.39592367,1,1,1,Wood,0
182,Gainesville Health and Fitness,Eastbound Newberry RD @ Nearside NW 48th BLVD,29.65727377,-82.39470833,1,1,0,,0
184,Newberry Rd @ NW 43rd St,Eastbound Newberry RD @ Nearside NW 43rd ST,29.655758,-82.390542,1,1,0,,0
185,SIMED Health,Eastbound Newberry RD @ Farside NW 43rd ST,29.65490026,-82.38818212,2,1,1,Concrete,0
186,LifeSouth Community Blood Center @ Newberry Road,Eastbound Newberry RD @ Nearside NW 39th ST,29.65429694,-82.3865545,0,0,0,,0
187,Community Foundation of North Central Florida,Eastbound Newberry RD @ Nearside NW 39th RD,29.65333277,-82.383899,4,1,1,Concrete,0
188,Plaza Royale Eastbound,Eastbound Newberry RD @ Farside SW 38th ST,29.6520006,-82.38022567,1,1,0,,0
189,Center for Independent Living,Eastbound SW 2nd AVE @ Nearside SW 36th ST,29.65106128,-82.37739573,1,1,0,,0
190,The Wynwood Apartments,Eastbound SW 2nd AVE @ Nearside SW 34th ST,29.65045294,-82.37450984,1,1,1,Metal,0
191,Publix at Westgate Plaza Eastbound,Eastbound SW 2nd AVE @ Farside SW 34th ST,29.65031217,-82.37078814,1,1,1,Metal,0
192,Mark Bostick Golf Course,Eastbound SW 2nd AVE @ Farside SW 30th ST,29.65034294,-82.36742051,1,1,0,,0
194,SW 2nd Avenue @ SW 26th Street,Eastbound SW 2nd AVE @ Nearside SW 26th ST,29.65034694,-82.36127801,1,1,0,,0
195,University of Florida Levin College of Law,Eastbound SW 2nd AVE @ Farside SW 23rd ST,29.65033444,-82.35884718,1,1,0,,0
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,29.6504461,-82.35543068,1,1,0,,0
197,Ben Hill Griffin Stadium,Eastbound W University AVE @ Farside Gale Lemeran*,29.6519746,-82.34904918,1,0,0,,0
198,St. Augustine Catholic Church,Eastbound W University AVE @ Nearside Fletcher DR,29.6519771,-82.34643418,0,0,0,,0
199,West University Ave @ Buckman Dr,Eastbound W University AVE @ Farside Buckman DR,29.651974,-82.344297,1,2,0,,0
200,Anderson Hall,Eastbound W University AVE @ Nearside NW 15th ST,29.65200044,-82.34201018,3,3,0,,0
201,West University Ave @ SW 13th St,Eastbound W University AVE @ Farside SW 13th ST,29.65198277,-82.33823035,1,1,0,,0
203,UF Human Resources,Eastbound W University AVE @ Nearside W 8th ST,29.65196159,-82.33375126,1,0,0,,0
204,Innovation Square North,Eastbound W University AVE @ Nearside SW 7th ST,29.6519681,-82.33195935,1,1,0,,1
205,The Continuum,Eastbound W University AVE @ Farside W 6th ST,29.65192512,-82.3294374,1,1,1,Metal,2
206,AT&T Building,Eastbound W University AVE @ Nearside W 3rd ST,29.65193408,-82.32804658,1,0,0,,0
207,West University Ave @ SW 1st St,Eastbound W University AVE @ Nearside SW 1st ST,29.65186166,-82.32601734,0,1,0,,4
208,Bo Diddley Community Plaza,Eastbound E University AVE @ Nearside E 3st ST,29.65185,-82.322859,0,1,0,,0
209,Alachua County Courthouse,Northbound S Main ST @ Nearside SW 2nd AVE,29.6489531,-82.32489838,0,0,0,,0
215,Williams Fellowship Hall,Northbound NW 6th ST @ Nearside NW 7th AVE,29.65737302,-82.33077003,1,1,0,,0
216,Gainesville Police Department,Northbound NW 6th ST @ Nearside NW 8th AVE,29.659092,-82.330762,0,0,0,,2
217,Big Ron's Yoga,Northbound NW 6th ST @ Nearside NW 10th AVE,29.66099543,-82.33080268,0,0,0,,0
218,Bailey Village Assisted Living,Northbound NW 6th ST @ Farside NW 13th ST,29.66386443,-82.33076319,1,0,0,,0
220,Medical Marihuana Treatment Center,Northbound NW 6th ST @ Nearside NW 16th AVE,29.66634093,-82.33076752,0,0,0,,0
221,Family Acupuncture Center,Northbound NW 6th ST @ Nearside NW 19th AVE,29.66925827,-82.33077616,0,0,0,,0
223,NW 6th St @ NW 23rd Ave,Northbound NW 6th ST @ Nearside NW 22nd AVE,29.6727886,-82.33073185,1,0,0,,0
236,Early Learning Coalition,Southbound NW 13th ST @ Farside NW 44th AVE,29.69499259,-82.33916185,1,1,0,,0
237,Sandy's Boutique,Southbound NW 13th ST @ Farside NW 42nd AVE,29.69198809,-82.33915695,1,0,0,,0
238,CVS @ NW 13th Street,Southbound NW 13th ST @ Farside NW 41st AVE,29.690166,-82.33919386,1,0,0,,0
239,Publix @ NW 39th Avenue,Southbound NW 13th ST @ Farside NW 39th AVE,29.68749926,-82.33915201,1,1,1,Metal,0
241,Grace Presbyterian Church,Southbound NW 13th ST @ Nearside NW 31st AVE,29.68135439,-82.33920944,1,0,0,,0
242,McDonald's @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 29th AVE,29.6794232,-82.33922241,1,1,0,,0
243,Verizon Shop,Southbound NW 13th ST @ Nearside NW 26th PL,29.67747443,-82.33925252,1,1,0,,0
245,Plaza Verde @ NW 13th St Southbound,Southbound NW 13th ST @ Farside NW 23rd AVE,29.67271989,-82.33924919,2,1,1,Concrete,0
247,Gainesville High School,Southbound NW 13th ST @ Nearside NW 19th LN,29.67050243,-82.33925052,1,1,1,Metal,0
248,Gainesville High School,Southbound NW 13th ST @ Farside NW 18th AVE,29.66795343,-82.33925302,1,0,0,,0
249,Georgetown Apartments,Westbound NW 16th AVE @ Farside NW 13th ST,29.6668006,-82.34052118,2,1,0,,0
250,NW 16th Ave @ NW 16th Ter,Westbound NW 16th AVE @ Nearside NW 16th TER,29.6668221,-82.34306301,0,0,0,,0
252,Plaza Verde - NW 23rd Avenue,Eastbound NW 23rd AVE @ Farside NW 16th TER,29.6738826,-82.34176735,2,1,1,Concrete,0
254,Big Lot on NW 13th Street,Northbound NW 13th ST @ Farside NW 23rd AVE,29.6751386,-82.33899035,1,1,0,,0
255,Rural King,Northbound NW 13th ST @ Farside NW 26th PL,29.67746376,-82.33896085,2,1,0,,0
256,Mount Pleasant Cemetary,Northbound NW 13th ST @ Farside NW 29th RD,29.6797121,-82.33895002,1,1,0,,0
258,M&E Auto Specialists,Northbound NW 13th ST @ Nearside NW 33rd AVE,29.6829092,-82.3391862,1,0,0,,0
259,ALDI Food market,Northbound NW 13th ST @ Nearside NW 39th AVE,29.68760653,-82.33885664,2,1,0,,0
260,Auto Zone @ NW 13th Street,Northbound NW 13th ST @ Farside NW 39th AVE,29.68945568,-82.33885896,0,0,0,,0
261,Sunshine Inn,Northbound NW 13th ST @ Nearside NW 42nd AVE,29.691674,-82.338877,1,1,0,,0
262,Westgate Home Center,Northbound NW 13th ST @ Nearside NW 45th AVE,29.69500036,-82.33888599,1,0,0,,0
275,Furniture & Antique @ NW 6th Street,Southbound NW 6th ST @ Farside NW 21st AVE,29.67276999,-82.33088564,1,1,0,,0
277,Acupuncture Center,Southbound NW 6th ST @ Nearside NW 19th AVE,29.66993167,-82.33095647,1,1,0,,0
278,NW 6th Street and NW 16th Avenue,Southbound NW 6th ST @ Nearside NW 16th AVE,29.66696181,-82.33097847,1,0,0,,0
279,Little Warriors Day School,Southbound NW 6th ST @ Nearside NW 13th AVE,29.6638831,-82.33100918,1,1,0,,0
280,American Auto Insurance,Southbound NW 6th ST @ Nearside NW 10th AVE,29.66124914,-82.33100232,1,1,1,Metal,0
282,Greater Bethel African Methodist Episcopal Church,Southbound NW 6th ST @ Nearside NW 6th AVE,29.65666326,-82.33088182,1,0,0,,0
288,Alachua County Courthouse,Southbound S Main ST @ Farside SE 2nd PL,29.64943027,-82.32510752,1,0,1,Concrete,8
292,The Cotton Club,Eastbound SE 7th AVE @ Nearside SE 9th ST,29.64575381,-82.31521511,0,1,0,,0
293,Mt Moriah Baptist Church,Eastbound SE 7th AVE @ Nearside SE 10th TER,29.64575777,-82.31241602,1,1,0,,0
294,Tools for Schools,Eastbound SE 11th ST @ Farside SE 7th AVE,29.64572844,-82.31086936,0,0,0,,0
295,Williams Elementary School,Eastbound SE 7th AVE @ Farside SE 12th TER,29.6457296,-82.30893653,1,0,0,,0
297,Eastbound SE 7th Avenue @ SE 15th Street,Eastbound SE 7th AVE @ Nearside SE 15th ST,29.64572377,-82.30601469,1,0,0,,0
300,Fast Eddie's Restaurant,Northbound SE 15th ST @ Nearside SE 1st AVE,29.65077477,-82.30576269,1,1,0,,0
301,Eastbound University Avenue @ SE 15th Street,Eastbound E University AVE @ Farside SE 15th ST,29.65180444,-82.30473586,0,0,0,,0
303,Alachua County School Board Administration Annex,Eastbound E University AVE @ Farside SE 18th ST,29.65178593,-82.3011289,0,0,0,,0
304,Eastbound University Avenue @ SE 21st Street,Eastbound E University AVE @ Nearside SE 21st ST,29.65179927,-82.29772353,1,0,0,,0
306,Eastbound University Avenue @ SE 24th Street,Eastbound E University AVE @ Nearside SE 24th ST,29.65177477,-82.29373886,1,0,0,,0
307,Southeast Gator Liquor @ Hawthorne Road,Eastbound Hawthorne RD @ Farside SE 24th ST,29.64499727,-82.29383753,0,0,0,,0
308,Eastbound Hawthorne Road @ SE 26th Street,Eastbound Hawthorne RD @ Nearside SE 26th ST,29.64384663,-82.29155067,0,0,0,,0
309,Alachua County Sheriff's Office,Eastbound Hawthorne RD @ Nearside SE 27th ST,29.64283044,-82.28944903,1,0,1,Metal,0
311,Southbound SE 27th Street @ SE 15th Avenue,Southbound SE 27th ST @ Farside SE 15th AVE,29.63707113,-82.28926955,0,0,0,,0
312,Durelle Heights Neighborhood,Southbound SE 27th ST @ Farside SE 18th AVE,29.63458861,-82.28925253,0,0,0,,0
313,Lana's Place,Eastbound SE 21st AVE @ Nearside SE 28 DR,29.63258877,-82.28808153,1,0,0,,0
314,Faith Missionary Church,Eastbound SE 21st AVE @ Nearside SE 30th Dr,29.63258494,-82.28568137,1,0,0,,0
315,Eastbound SE 21st Avenue @ SE 32nd Terrace,Eastbound SE 21st AVE @ Nearside SE 32 TER,29.63259016,-82.28369999,0,0,0,,0
316,SE 35th St @ SE 21st Avenue,Eastbound SE 21st AVE @ Farside SE 35th ST,29.63254327,-82.2809372,1,0,0,,0
317,Northbound SE 35th Street @ SE 18th Avenue,Northbound SE 35th ST @ Nearside SE 18th AVE,29.63472322,-82.28070742,0,0,0,,0
319,Northbound SE 35th Street @ SE 16th Avenue,Northbound SE 35th ST @ Farside SE 16th AVE,29.63667127,-82.28068987,0,0,0,,0
320,Eastside Food Store,Northbound SE 35th ST @ Nearside Hawthorne RD,29.6387331,-82.28069337,0,0,0,,0
322,E Hawthorne Road @ SE 39th Terrace,Eastbound Hawthorne RD @ Farside SE 39th TER,29.63666561,-82.27582937,1,0,0,,0
323,Circle K Mobil Gas @ Hawthorne Rd,Northbound SE 43rd ST @ Farside Hawthorne RD,29.63621577,-82.27241187,1,1,0,,0
324,Eastside High School,Northbound SE 43rd ST @ Farside SE 13th AVE,29.639827,-82.27243,1,1,1,Metal,0
325,Verdant Cove Apartments,Northbound SE 43rd ST @ Nearside SE 10th PL,29.64189987,-82.27241966,0,0,0,,0
326,Eastwood Meadows Community,Northbound SE 44th ST @ Farside SE 10th PL,29.64243442,-82.27147337,1,1,0,,0
327,Verdant Cove Apartments,Southbound SE 43rd ST @ Nearside SE 10th PL,29.64218627,-82.2725472,1,1,1,Metal,0
329,SE 43rd St @ Hawthorne Rd,Southbound SE 43rd ST @ Nearside Hawthorne RD,29.63622277,-82.27255904,1,0,0,,0
330,Westbound Hawthorne Road @ SE 39th Street,Westbound Hawthorne RD @ Nearside SE 39th TER,29.63691894,-82.2757022,1,0,0,,0
331,Eastside Food Store,Southbound SE 35th ST @ Farside Hawthorne RD,29.63862311,-82.2808462,1,1,0,,0
332,Southbound SE 35th Street @ SE 16th Avenue,Southbound SE 35th ST @ Nearside SE 16th AVE,29.63663644,-82.2808427,1,1,0,,0
333,Southbound Se 35th Street @ SE 18th Avenue,Southbound SE 35th ST @ Farside SE 18th AVE,29.63479211,-82.2808637,1,1,0,,0
334,Southbound SE 35th Street @ SE 20th Avenue,Southbound SE 35th ST @ Nearside SE 20th AVE,29.63275966,-82.28088015,1,0,0,,0
335,Westbound SE 21st Avenue @ SE 32nd Terrace,Westbound SE 21st AVE @ Farside SE 32nd ST,29.63266444,-82.2836557,1,0,0,,0
336,Faith Missionary Church,Westbound SE 21st AVE @ Farside SE 30th Dr,29.63265844,-82.28569037,0,0,0,,0
337,Lana's Place,Westbound SE 21st AVE @ Nearside SE 27th ST,29.63269744,-82.2890722,0,0,0,,0
338,Durelle Heights Neighborhood,Northbound SE 27th ST @ Nearside SE 18th AVE,29.63486144,-82.2891822,0,0,0,,0
339,Northbound SE 27th Street @ SE 15th Avenue,Northbound SE 27th ST @ Nearside SE 15th AVE,29.63705661,-82.28912986,0,0,0,,0
341,Alachua County Sheriffs Department,Northbound SE 27th ST @ Nearside Hawthorne Rd,29.64190627,-82.28916803,0,0,0,,0
342,Alachua County Sheriffs Department,Westbound Hawthorne RD @ Farside SE 25th TER,29.64403873,-82.29137521,0,0,0,,0
343,Dollar General,Westbound Hawthorne RD @ Nearside SE 24th ST,29.64523094,-82.2936928,0,0,0,,0
345,Harper's Pointe,Westbound E University AVE @ Nearside 22nd St,29.65201731,-82.2952179,1,1,0,,0
346,Westbound E University Avenue @ NE 21st Terrace,Westbound E University AVE @ Farside SE 21st TER,29.65202244,-82.29747919,1,0,0,,0
